Date,Close,High,Low,Open,Volume,EMA_20,EMA_50,RSI,MACD,MACD_SIGNAL,BB_HIGH,BB_LOW,Trend_Regime,Volatility_Regime,Volume_Regime,Actual,UP_Probability,Decision
2023-06-21,1170.5943603515625,1173.1278723617306,1163.1534517577868,1167.2618659292657,6961603,1147.5128650771594,1125.2830538785056,65.78428320438584,14.492257414849972,12.49217091918177,1180.9531775743958,1109.367952796698,1,1,0,0,0.49797355833027446,NO_TRADE
2023-06-22,1157.4471435546875,1174.702723824018,1155.8494202932393,1166.8053921892115,7619166,1148.4589868369242,1126.544390728552,57.7108420848384,13.509239744789513,12.69558468430332,1180.4464998379497,1114.2364591464254,1,1,0,0,0.5020513131992556,NO_TRADE
2023-06-23,1147.9749755859375,1156.4885999942844,1146.719569774206,1154.4343325060674,6628570,1148.4128905273064,1127.3848058209985,52.69328777458003,11.829503216667716,12.5223683907762,1180.6042221575872,1114.4553603619445,1,1,0,0,0.5045570616572499,NO_TRADE
2023-06-26,1139.210205078125,1148.271658359126,1136.0832218598148,1144.437098137329,12641159,1147.536444294051,1127.848546968337,48.492016214010405,9.679477198665154,11.953790152353992,1180.1922324230095,1113.723832030115,1,1,1,1,0.5230954235050732,NO_TRADE
2023-06-27,1139.62109375,1145.578264166708,1135.1474200849475,1139.666736088607,9689466,1146.7826013850938,1128.310215469579,48.69851793296096,7.917453891164087,11.146522900116013,1179.7657426133133,1113.0775679335616,1,1,0,1,0.5047397719751692,NO_TRADE
2023-06-28,1154.708251953125,1158.519990797568,1140.2600374666351,1147.1760589375283,11354006,1147.537425248716,1129.3454325865805,55.71854746110004,7.650257892759555,10.447269898644722,1180.1326128940452,1115.4314251918925,1,1,1,1,0.5195751626106688,NO_TRADE
2023-06-30,1164.1805419921875,1167.1021346662303,1156.511421596289,1162.423070452648,11151555,1149.1224839861893,1130.7115153083691,59.46856448472653,8.109358149059972,9.979687548727773,1181.006150524329,1118.529420764733,1,1,1,1,0.5188018306205722,NO_TRADE
2023-07-03,1194.058349609375,1196.934300105854,1166.5087289327182,1167.7413136446191,12154387,1153.4020902360164,1133.1957048888007,68.52335227978185,10.7600525968312,10.135760558348458,1187.291877188554,1119.5704885341022,1,1,1,0,0.5151693474825563,NO_TRADE
2023-07-04,1181.7557373046875,1198.3037415268395,1174.6799673322105,1198.3037415268395,8061643,1156.1024375758898,1135.1000198855022,62.34696003605689,11.732780853863916,10.455164617451551,1190.315203293893,1121.6371038350132,1,1,0,0,0.5004869838612204,NO_TRADE
2023-07-05,1179.8155517578125,1190.9997357239995,1175.8440646341217,1190.9997357239995,10248062,1158.3608294027397,1136.8535701550047,61.40692459986247,12.206410346616169,10.805413763284474,1192.3326181498437,1124.4197622212505,1,1,0,1,0.49884759834696707,NO_TRADE
2023-07-06,1204.5804443359375,1207.1824197013011,1175.958111582341,1175.958111582341,19117987,1162.7626974916154,1139.5095260052374,68.03239742354256,14.413930179402088,11.527117046507998,1199.9801622890084,1123.1905530430229,1,1,1,0,0.5118528693884075,NO_TRADE
2023-07-07,1202.2294921875,1216.5406584496827,1199.6730384312104,1202.8686056265724,13375267,1166.5214398436044,1141.9691325221888,66.85896213631763,15.791666855021276,12.380027008210654,1205.668106498572,1123.6173793412715,1,1,1,1,0.519962464973505,NO_TRADE
2023-07-10,1248.541015625,1258.1046546175523,1221.1284462814797,1227.4736968882496,33240016,1174.3328280132612,1146.1484220556326,75.737012500089,20.385494702956294,13.981120547159785,1222.928185375628,1117.911231128278,1,1,1,1,0.5103670534724087,NO_TRADE
2023-07-11,1262.0760498046875,1264.495455649915,1249.7050458386786,1256.6894093813987,20069348,1182.6893253267303,1150.694603535988,77.62367907065459,24.832052071621547,16.151306852052137,1240.1328146944893,1113.5136086453545,1,1,1,1,0.5227761859210778,NO_TRADE
2023-07-12,1263.468505859375,1279.103541836806,1260.683840337917,1262.806571231475,18733835,1190.3825806155537,1155.117109509454,77.81480558665392,28.14391485688565,18.549828453018844,1254.8927060287688,1110.024615748575,1,1,1,0,0.5266287655102413,NO_TRADE
2023-07-13,1252.1702880859375,1277.734103452716,1249.54549133918,1270.8410235059798,14682934,1196.2671241841615,1158.9231165124534,72.4104185243818,29.51666844339252,20.74319645109358,1264.801796278795,1108.8414654399548,1,1,1,0,0.5302485082547967,NO_TRADE
2023-07-14,1251.1202392578125,1260.3414396091937,1243.9988277461352,1255.365580017741,15124144,1201.4912303816525,1162.5386899534478,71.91054398216964,30.1720507662651,22.628967314127888,1273.2182644493726,1109.0139743201587,1,1,1,1,0.5287332937907487,NO_TRADE
2023-07-17,1276.6842041015625,1285.060901535764,1245.3228457945552,1253.9963391795925,22220040,1208.6524659740246,1167.014984625923,76.21540489961284,32.38097655358706,24.579369162019724,1285.9137558296436,1106.3294570609812,1,1,1,1,0.5257994479736436,NO_TRADE
2023-07-18,1287.52587890625,1295.286283587151,1274.995004828538,1285.9509768018002,25867313,1216.1642195866175,1171.740902048681,77.77130802135562,34.607465385012574,26.584988406618297,1299.1455595765171,1105.3614228453578,1,1,1,1,0.5281042549326693,NO_TRADE
2023-07-19,1297.294921875,1303.7543992835303,1276.8210735612868,1291.8854597114334,39122156,1223.8909531378922,1176.664589100693,79.09812885566923,36.73677527169912,28.61534577963446,1312.5865554473592,1104.919169650297,1,1,1,0,0.5195117632356789,NO_TRADE
2023-07-20,1295.7239990234375,1301.2137583797864,1276.0149599670335,1276.0149599670335,38717624,1230.7321956031824,1181.333585568252,78.28887284149121,37.86106951075408,30.464490525858388,1323.8507105807682,1106.1679783840757,1,1,1,0,0.5204034220426477,NO_TRADE
2023-07-21,1255.6134033203125,1293.2755748788927,1248.1205739980844,1290.3576048302098,30249238,1233.1018344333854,1184.2465195977445,61.09992354284767,35.110756000809715,31.393743620848653,1326.7686441403812,1113.0666708010249,1,1,1,0,0.5299874560518493,NO_TRADE
2023-07-24,1230.216796875,1243.8424839995955,1221.2649818512405,1227.0515368964086,23727866,1232.8270689516346,1186.0492755694015,53.14377390904042,30.529889277998564,31.22097275227864,1325.6937084213105,1122.3657886490018,1,1,1,0,0.5327381447833563,NO_TRADE
2023-07-25,1229.425537109375,1239.0203294862108,1226.556952345633,1233.4810641733905,12026020,1232.5031135380862,1187.7503054337144,52.912594361700044,26.529851730071183,30.282748547837148,1322.4613573114684,1134.6196729619692,1,1,0,1,0.5183034570725664,NO_TRADE
2023-07-26,1249.4063720703125,1259.6936470475673,1229.029726310642,1229.029726310642,12911012,1234.1129476840124,1190.1681903998556,57.89367516260721,24.68749744604247,29.16369832747821,1318.9199470265369,1149.1396110789317,1,1,0,0,0.5141733979923524,NO_TRADE
2023-07-27,1237.7838134765625,1255.06933898356,1231.6758304667376,1253.2889256301971,17226898,1234.4625539499696,1192.035469736197,54.29570858977285,22.03556280639281,27.738071223261137,1314.876208354459,1161.490905903353,1,1,0,1,0.5089002644817611,NO_TRADE
2023-07-28,1250.2225341796875,1257.6412248805652,1236.7204929547063,1242.4081558253793,20827852,1235.963504448038,1194.3173154006477,57.35061186824546,20.698981332199537,26.33025324504882,1311.3436893243868,1173.6276241521757,1,0,1,1,0.5056438845108688,NO_TRADE
2023-07-31,1260.8065185546875,1263.1062644351005,1245.3261593927457,1250.222567835286,8551174,1238.3295057915286,1196.9247351321787,59.812079749825024,20.260222733248384,25.11624714268873,1311.3590511126797,1180.2870792584142,1,0,0,0,0.4909274990568519,NO_TRADE
2023-08-01,1242.9769287109375,1265.628689467438,1239.0697997346808,1263.6503718598296,9536632,1238.7721174981389,1198.7307035078163,54.1431422231208,18.26327680370514,23.74565307489202,1307.5201265540468,1190.248122957672,1,0,0,0,0.4888182683494571,NO_TRADE
2023-08-02,1229.697509765625,1242.383422770223,1218.4458286875906,1240.998576334311,12748214,1237.9078691426614,1199.945088066946,50.31791033674411,15.431262648981829,22.082774989709986,1301.7054547805135,1201.0509905319864,1,0,0,0,0.48119156449354433,NO_TRADE
2023-08-03,1224.529052734375,1236.893537376658,1215.700883147937,1224.2323775511124,10168350,1236.633696151396,1200.9091651127276,48.87070732897352,12.62429472869735,20.191078937507456,1299.6516511880518,1205.099654964292,1,0,0,1,0.48290733088807797,NO_TRADE
2023-08-04,1241.1717529296875,1244.3617658987637,1222.4024889169664,1235.8550243989196,22885610,1237.065892035043,1202.4880901251574,53.50769072522517,11.60885953916977,18.47463505783992,1296.0604347841752,1212.5850974423872,1,0,1,1,0.49141387890984284,NO_TRADE
2023-08-07,1248.244384765625,1250.494624650405,1238.9215138972052,1246.834785043854,5982870,1238.1305103903362,1204.2824546208622,55.36048487161317,11.245194513897331,17.028746949051406,1296.0540208827133,1212.5618482579116,1,0,0,0,0.483280187667941,NO_TRADE
2023-08-08,1240.7264404296875,1253.486611833248,1236.225840784307,1250.2965991690858,9844072,1238.3777418226553,1205.7116305349336,52.94516265411879,10.2323993531802,15.669477429877166,1295.2285516764375,1211.2523565266874,1,0,0,1,0.48151454758498935,NO_TRADE
2023-08-09,1248.911865234375,1250.7912910864598,1227.1009863432985,1238.8472469851745,11486586,1239.3809916713906,1207.4057573858922,55.23518031314519,9.975258691987165,14.530633682299165,1294.2703292374752,1210.75491490315,1,0,0,1,0.47699744824115964,NO_TRADE
2023-08-10,1254.475830078125,1261.177404750792,1240.6276075945868,1248.788167272386,15470598,1240.8185953291747,1209.2516425895092,56.77509424181777,10.103966096628255,13.645300165164985,1294.3939182673262,1210.8618800725176,1,0,0,1,0.4760014786957683,NO_TRADE
2023-08-11,1259.767822265625,1265.55449762201,1242.5565564009414,1252.4975295128647,22179330,1242.6232836088366,1211.232669243475,58.246302155567925,10.511813541471156,13.01860284042622,1294.9338217219208,1211.1867349187044,1,0,1,1,0.4910166590292947,NO_TRADE
2023-08-14,1274.6546630859375,1277.1523130180672,1248.81289137336,1255.737002454242,9575812,1245.6738911780844,1213.7198062569046,62.14916667874805,11.899113644418549,12.794705001224685,1294.6121080224962,1211.3054945165663,1,0,0,0,0.4774818395105439,NO_TRADE
2023-08-16,1273.6160888671875,1277.3996937112483,1261.672044700447,1261.672044700447,10203112,1248.3350528627611,1216.0686800847589,61.71575138762298,12.767578019369694,12.789279604853688,1292.0053710471018,1212.5212524880546,1,0,0,0,0.47890162715540385,NO_TRADE
2023-08-17,1255.2425537109375,1275.0752365265755,1252.695518025622,1269.6348629683328,13673744,1248.992910086397,1217.6049104230403,54.47761332347648,11.8368042491677,12.598784533716492,1284.1894055570642,1216.131981161686,1,0,0,1,0.4783599051784355,NO_TRADE
2023-08-18,1264.5406494140625,1274.827925208279,1240.6771930744892,1251.9041214413387,18639978,1250.4736471652222,1219.4455276383744,57.21246679011605,11.714401616362466,12.421907950245686,1276.42926210599,1220.7737896518224,1,0,1,0,0.49140710834091844,NO_TRADE
2023-08-21,1250.74267578125,1268.3374245054663,1248.5836072167706,1260.6443643964944,9221746,1250.4992689381772,1220.6728667812324,52.200694805939285,10.384311610078612,12.014388682212273,1276.0207674388623,1220.695211565044,1,0,0,0,0.4812399217588568,NO_TRADE
2023-08-22,1250.44482421875,1259.6517042081298,1240.319812990251,1249.204008079304,7713044,1250.4940837268034,1221.84039452388,52.09460768633921,9.200118328259803,11.45153461142178,1275.7547647366066,1222.9840170016748,1,0,0,1,0.479989243352293,NO_TRADE
2023-08-23,1251.8345947265625,1262.0838090060652,1249.228880766707,1252.8272476636505,9517952,1250.6217514410662,1223.0166376690834,52.57887606228578,8.27835179950057,10.81689804903754,1275.245252875009,1225.7344346249909,1,0,0,0,0.479788431744125,NO_TRADE
2023-08-24,1230.7904052734375,1260.6195534341234,1226.4227081001463,1260.6195534341234,14140020,1248.733051806054,1223.3214913006266,45.13809200763537,5.7830910949583085,9.810136658221694,1275.7648373621466,1223.3532534581657,1,0,1,0,0.49771099367309646,NO_TRADE
2023-08-25,1225.1075439453125,1243.2978613921046,1212.32713678729,1218.9778633049934,22222400,1246.4830034383644,1223.3915325808105,43.35384663778662,3.3088769202679487,8.509884710630946,1276.799604053837,1221.0508598133506,1,0,1,0,0.493064330220127,NO_TRADE
2023-08-28,1212.897705078125,1232.87484375,1206.6192242506277,1226.9189266304347,12580826,1243.2844035945325,1222.9800099336464,39.720907666106,0.358677792056369,6.879643326916031,1279.0325597516503,1215.0854212053807,1,0,0,0,0.4801901155235002,NO_TRADE
2023-08-29,1201.2838134765625,1217.7121468384466,1195.228533637356,1217.0173382536789,16876644,1239.2843473928208,1222.1291787000353,36.58085563872922,-2.883283564838848,4.927057948565055,1281.07142194646,1207.094288502759,1,0,1,0,0.4992795595593363,NO_TRADE
2023-08-30,1200.142333984375,1212.525656094156,1198.628513903965,1207.066064519438,12168946,1235.5565365920163,1221.2669494954996,36.27730737493276,-5.4814820396763935,2.845349950916765,1283.6030422680562,1200.279208708506,1,1,0,0,0.5035501490835419,NO_TRADE
2023-08-31,1194.6578369140625,1203.5917135507275,1191.133870437995,1202.599060591098,21638600,1231.6614223369731,1220.2234548844629,34.78381013509724,-7.8921503313868016,0.6978498944560521,1286.455740742912,1193.922542948494,1,1,1,1,0.5184398236047224,NO_TRADE
2023-09-01,1197.4619140625,1203.9141576589248,1192.0023233270636,1194.4343955405525,18112842,1228.4043263108329,1219.3308454404644,36.229343434808186,-9.467224458847111,-1.335164976204581,1288.3266668417032,1189.3449029825156,1,1,1,0,0.5213095089144923,NO_TRADE
2023-09-04,1196.494140625,1202.921543874001,1193.8140262826475,1197.4619529612137,9347626,1225.3652610074205,1218.4352883888776,35.933311648775245,-10.670569596927637,-3.202245900349192,1289.3926053968598,1183.8112031968903,1,1,0,1,0.5077225066082085,NO_TRADE
2023-09-05,1202.89697265625,1208.033879307401,1197.362859390741,1201.1101487589583,8675876,1223.2254240215943,1217.8259426738728,39.457977120043296,-10.980992211484365,-4.7579951625762265,1288.799102521652,1179.8699648611605,1,1,0,1,0.5066642437432435,NO_TRADE
2023-09-06,1205.4281005859375,1209.125708635972,1199.745186611218,1201.6560920331103,8200370,1221.530440837246,1217.339752788071,40.84350332942523,-10.897147961130711,-5.9858257222871245,1288.3627579491372,1176.7764754493005,1,1,0,1,0.5065588445611793,NO_TRADE
2023-09-07,1207.06591796875,1210.1679582595823,1196.6430625915527,1201.9537313347682,13652572,1220.152867230723,1216.9368573049608,41.77209555173321,-10.576621900132068,-6.903984957856114,1286.798165297781,1174.1564733740938,1,1,0,1,0.5017106410373711,NO_TRADE
2023-09-08,1215.1064453125,1218.9778160313297,1202.5742018862825,1211.0365924741222,23109288,1219.6722556194634,1216.8650764425113,46.2341308958491,-9.563556600986658,-7.435899286482223,1284.0840716929845,1172.9336285023282,1,1,1,1,0.5136428620463481,NO_TRADE
2023-09-11,1228.20947265625,1229.326207160582,1216.9924464989117,1216.9924464989117,13271074,1220.4853239086813,1217.309954725403,52.60768357067532,-7.61560232949364,-7.471839895084507,1280.6267352300551,1173.2351300043197,1,1,0,0,0.4971191027177844,NO_TRADE
2023-09-12,1210.4658203125,1232.3785847782628,1209.026400892418,1232.3785847782628,16255666,1219.5310854709498,1217.0415572974462,44.85363359516541,-7.418087889740264,-7.461089494015659,1273.1253996107346,1174.3175813462965,1,1,1,1,0.5187779928084623,NO_TRADE
2023-09-13,1216.52099609375,1222.278310335504,1204.2120756300535,1211.0365644667,12803338,1219.2444102921688,1217.0211431325954,47.68733868308833,-6.695769529722611,-7.30802550115705,1264.6916485671973,1177.0418231124904,1,1,0,1,0.49706232754935364,NO_TRADE
2023-09-14,1217.6376953125,1223.8417758931353,1213.5181615722684,1220.9630582690309,9209636,1219.091389817915,1217.0453216494543,48.21581922115564,-5.96446410166368,-7.039313221258377,1259.8793736143975,1178.093612225446,1,0,0,1,0.48169624145062684,NO_TRADE
2023-09-15,1219.89599609375,1224.9336610195687,1215.7516218263509,1224.9336610195687,25468592,1219.168018987042,1217.1571128041326,49.33062192529613,-5.143383557509878,-6.6601272885086775,1251.9313187610903,1181.5772017467225,1,0,1,0,0.4904344820239745,NO_TRADE
2023-09-18,1209.274658203125,1216.4962329024152,1207.0908701058952,1211.061482045193,7516300,1218.2257941504784,1216.8479969374264,44.48049968641328,-5.288758990744327,-6.385853628955808,1246.30957878877,1183.0521399612298,1,0,0,0,0.48346343160696836,NO_TRADE
2023-09-20,1182.3240966796875,1204.882232531632,1168.8488809798134,1202.623922773179,57081884,1214.806584867546,1215.4941184959464,35.060900277943915,-7.492288708216392,-6.6071406448079255,1241.4004157508157,1181.149230245278,0,0,1,0,0.508545837403438,NO_TRADE
2023-09-21,1173.7127685546875,1186.269851496792,1171.330377450607,1178.7504333612094,12226182,1210.8928880758451,1213.8556341845244,32.67953688802936,-9.820262226654904,-7.249764961177322,1235.647411144632,1179.0900522342745,0,0,0,0,0.5207362136848734,NO_TRADE
2023-09-22,1168.823974609375,1182.4729522811776,1166.367182863141,1179.2716708437545,19176786,1206.8863248885625,1212.089686750205,31.37659599902618,-11.922250543272412,-8.18426207759634,1235.0715469439374,1173.4692733685624,0,0,1,0,0.5384526646496922,NO_TRADE
2023-09-25,1161.6273193359375,1171.6779308453931,1158.9720452955405,1166.5657437194718,14254884,1202.57594340736,1210.110770381018,29.51128766731314,-14.007333541998603,-9.348876370476791,1235.524033876247,1166.6687639753156,0,0,0,1,0.5228869177357678,NO_TRADE
2023-09-26,1162.644775390625,1166.4664650387544,1159.2201711598177,1160.684310036077,10087782,1198.7729750248138,1208.2493588127677,30.14358412330124,-15.40015325980653,-10.55913174834274,1236.370784396541,1160.7967204862714,0,0,0,1,0.5269581116059944,NO_TRADE
2023-09-27,1175.747802734375,1177.1872222950064,1160.6595255350553,1163.1411580463557,11722778,1196.5801014733436,1206.9747879861638,37.87261298292986,-15.27063771488588,-11.501432941651368,1236.3476609067964,1158.2662429017976,0,0,0,0,0.5208069476338324,NO_TRADE
2023-09-28,1158.4757080078125,1182.7460248832851,1153.959088482433,1182.7460248832851,14518346,1192.9511116194835,1205.0728632811306,32.731648992788706,-16.372971978792066,-12.475740749079508,1237.7298684334855,1152.717372777452,0,0,0,1,0.5212413771151839,NO_TRADE
2023-09-29,1163.8856201171875,1175.847137006539,1158.475709840611,1162.2973995824232,12342014,1190.1829695716458,1203.4576772747016,35.67685997150021,-16.618477664252396,-13.304288132114086,1238.3354503439043,1149.0345691873454,0,1,0,0,0.5415394629663344,NO_TRADE
2023-10-03,1150.5592041015625,1159.2201982891547,1149.492150617653,1156.4158809171215,8859056,1186.409277622114,1201.3832273463431,31.96426025155812,-17.68451698414424,-14.180333902520118,1239.7214536489814,1142.9582948861748,0,1,0,0,0.5446135836635857,NO_TRADE
2023-10-04,1148.5738525390625,1150.981084388904,1139.1189302205564,1146.0178196869251,10286386,1182.8059038046806,1199.3122714715478,31.43936337822805,-18.47657564164752,-15.039582250345598,1240.6960280680703,1137.191691658492,0,1,0,0,0.543376204421761,NO_TRADE
2023-10-05,1148.5491943359375,1156.1428927957072,1146.017880733707,1151.1052273242312,10953682,1179.5433600457527,1197.321562564269,31.432459448235136,-18.88854218846905,-15.809374237970289,1240.4127979412942,1132.040143953237,0,1,0,1,0.5461231651214378,NO_TRADE
2023-10-06,1150.4847412109375,1153.8597853939605,1147.5316229908371,1150.0132553057874,5431026,1176.7758725376752,1195.4848244719817,32.6820859777216,-18.841651359756952,-16.41582966232762,1239.0465958625718,1127.9120100944592,0,1,0,0,0.5498556129053218,NO_TRADE
2023-10-09,1140.6822509765625,1147.4818990309532,1139.0691900320726,1145.5711149238573,7576878,1173.3383847699504,1193.3357039427494,29.72724733901444,-19.37215889031995,-17.00709550792609,1237.5944993739795,1122.7257398838328,0,1,0,1,0.5497317882757136,NO_TRADE
2023-10-10,1145.719970703125,1150.435072150941,1143.4121010954177,1144.8018394410435,10236032,1170.708059620729,1191.4684202862936,33.07603735567125,-19.1651639700915,-17.43870920035917,1233.642870346726,1119.7387214501491,0,1,0,1,0.5473567063564175,NO_TRADE
2023-10-11,1163.910400390625,1166.2182699823193,1148.0031129607796,1148.722762099973,9814118,1170.0606635035765,1190.3877136237184,43.5387658768221,-17.3334936276608,-17.417666085819498,1225.4761112067033,1121.475573363609,0,1,0,1,0.5401596810212064,NO_TRADE
2023-10-12,1166.0693359375,1171.0078811502246,1160.485663265934,1163.3148210249558,12554450,1169.6805370687118,1189.4340517536707,44.644886417663145,-15.528668801473714,-17.039866628950342,1220.4661497673835,1122.045886365429,0,1,0,0,0.5391628395054382,NO_TRADE
2023-10-13,1166.019775390625,1170.0896281233202,1156.0187245288932,1161.4039150831682,10150316,1169.3318930993703,1188.5158448374727,44.62327443440919,-13.94162091801286,-16.420217486762848,1213.3609170291177,1124.1009970333823,0,1,0,0,0.539069347742812,NO_TRADE
2023-10-16,1163.4140625,1168.6254903286665,1159.418610263332,1163.885548402189,5929036,1168.7682901851445,1187.5314612163954,43.43281118001932,-12.747191599818052,-15.68561230937389,1204.6165546537525,1127.4229961274975,0,0,0,1,0.5240306937350254,NO_TRADE
2023-10-17,1168.972900390625,1171.18152891328,1162.0491704758838,1169.3451452373686,7928180,1168.7877768713809,1186.8036745173456,46.69964322062356,-11.222677953549464,-14.793025438209003,1193.2224779067076,1133.72476330423,0,0,0,0,0.5189634748084101,NO_TRADE
2023-10-18,1153.4627685546875,1174.8048077319042,1151.9737890772074,1168.9729714451066,8918320,1167.328252269791,1185.496188009006,39.79411066695899,-11.137640138359076,-14.06194837823902,1181.9983085096433,1139.3677437364504,0,0,0,0,0.5209933672187073,NO_TRADE
2023-10-19,1144.603271484375,1152.37085365543,1142.0472385636656,1147.5068298823098,12032556,1165.1639683854655,1183.8925442237264,36.476152543044655,-11.65083090256985,-13.579724883105186,1178.7508609671038,1138.8431087594588,0,0,1,0,0.5402213188071363,NO_TRADE
2023-10-20,1141.104248046875,1148.846868358942,1139.7145096810816,1141.5508934053469,8913312,1162.8725664484568,1182.2145718246345,35.22690347947105,-12.199254813674315,-13.303630869219012,1177.3069282996155,1137.0261893761651,0,0,0,0,0.5234462997709256,NO_TRADE
2023-10-23,1123.2860107421875,1144.6528889030683,1119.340239652529,1136.5875839948085,7853962,1159.102418285955,1179.9036478606167,29.656761077314883,-13.911306667891722,-13.425166028953557,1179.1238649822503,1130.655456306812,0,0,0,0,0.525716914862536,NO_TRADE
2023-10-25,1120.680419921875,1132.2200112886635,1113.2603628260954,1116.7594889591046,11620688,1155.4431803465188,1177.5811683336074,28.936218312993788,-15.301977825176436,-13.800528388198131,1181.0470208735255,1124.6376104741307,0,0,1,0,0.5456701353090337,NO_TRADE
2023-10-26,1105.07080078125,1120.7050833883056,1101.993601137725,1117.2307983645155,15222534,1150.6458108641125,1174.7376245080247,25.015106912183512,-17.462365269308066,-14.532895764420122,1184.598334404386,1115.3288994823326,0,0,1,1,0.5452077362440677,NO_TRADE
2023-10-27,1124.5765380859375,1128.3982276638756,1109.761144511754,1111.7712909465938,11771084,1148.1630229804766,1172.7705230797076,36.58015251243773,-17.399961968817024,-15.106309005299504,1181.6002957418025,1113.2098116800726,0,0,1,1,0.5412760154583808,NO_TRADE
2023-10-30,1147.7550048828125,1153.9590859902871,1126.6362885582769,1128.6464350717906,16813304,1148.1241641140325,1171.789522366104,47.03403229771832,-15.30378582687149,-15.1458043696139,1180.687325115585,1113.05071199379,0,0,1,0,0.5341481668870871,NO_TRADE
2023-10-31,1135.5452880859375,1155.448028104718,1133.0636557231696,1155.448028104718,12808438,1146.9261759208807,1170.3681798453133,43.01198339428351,-14.461074966387288,-15.00885848896858,1178.6691442602057,1112.2348596460445,0,0,1,1,0.5389404565950323,NO_TRADE
2023-11-01,1140.2603759765625,1150.236586425296,1129.2419526519689,1136.1656826268284,10309190,1146.2913378309456,1169.187481654382,44.969073597176205,-13.259900472266963,-14.659066885628256,1178.1408521638043,1111.7332689299456,0,0,0,1,0.5185311574211322,NO_TRADE
2023-11-02,1151.57666015625,1153.6116471680004,1145.4966608528323,1148.4746196953226,10562104,1146.794701861927,1168.496861203475,49.45549424653134,-11.26497584319759,-13.980248677142123,1178.3824440504432,1111.7919578050255,0,0,1,0,0.5383049127029444,NO_TRADE
2023-11-03,1151.3284912109375,1158.897469898072,1149.3680258840427,1155.0509397455935,8850156,1147.2264913237375,1167.8235917920028,49.36045552201578,-9.59342186627964,-13.10288331496963,1178.601150878556,1111.8511806644128,0,0,0,1,0.519513493489587,NO_TRADE
2023-11-06,1160.9075927734375,1161.4039192346488,1154.256866662586,1157.5822297180116,10647304,1148.5294533665665,1167.552376144216,53.10640253628161,-7.410328205688529,-11.96437229311341,1179.753986811102,1111.7406298881167,0,0,1,0,0.5370076253796572,NO_TRADE
2023-11-07,1153.3634033203125,1160.9572220726066,1151.2540159543112,1158.4507493206686,6960204,1148.9898295526375,1166.9959458373962,49.971210134488814,-6.217294687746062,-10.81495677203994,1180.4594539856073,1112.3032779479863,0,0,0,1,0.5202835095525618,NO_TRADE
2023-11-08,1159.3690185546875,1161.9003321646271,1152.3460470752768,1157.4333936812943,7884494,1149.9783237433091,1166.696850649839,52.38125359809724,-4.732649038892305,-9.598495225410414,1181.6051190464514,1112.5225176722988,0,1,0,0,0.5368061490028987,NO_TRADE
2023-11-09,1146.787109375,1159.3689122452763,1143.6353879313751,1159.344192861405,14513610,1149.674398565375,1165.9160764821982,47.24619461646172,-4.519216866359329,-8.582639553600197,1179.8740054159218,1112.5413022012656,0,1,1,1,0.5550279391894275,NO_TRADE
2023-11-10,1148.9461669921875,1149.6659373563402,1140.5831381668131,1144.3055869187945,7734954,1149.6050431774522,1165.2505898355312,48.18489777111104,-4.128264364384222,-7.691764515757002,1177.8029022475382,1112.900088475118,0,1,0,0,0.5382115431700781,NO_TRADE
2023-11-13,1148.79736328125,1153.7606282722284,1147.3579437297892,1152.9167762849927,3854810,1149.5281212825755,1164.605365264775,48.12134325164466,-3.786787180354395,-6.910769048676481,1175.588074596461,1113.392674915258,0,1,0,1,0.5424032726970518,NO_TRADE
2023-11-15,1169.5684814453125,1172.2982770196893,1154.9516911953865,1161.4039352802763,12220648,1151.4367270123605,1164.7999972718549,56.70552283461369,-1.819138511056963,-5.892442941152578,1176.7488274961304,1112.8473639101196,0,1,1,1,0.553771428192461,NO_TRADE
2023-11-16,1171.6778564453125,1178.353423134986,1164.8533675821152,1166.9131951067154,13134910,1153.3644536250224,1165.0697172394414,57.47506484472948,-0.0885332743021081,-4.731661007782484,1177.3122898354063,1112.5543971763122,0,1,1,0,0.554887793847223,NO_TRADE
2023-11-17,1169.121826171875,1177.9067803474445,1167.384683548377,1167.8064883385834,7758634,1154.8651557723415,1165.228623472086,56.17214492505234,1.0644630947822409,-3.572436187269539,1179.604501192539,1111.828091580899,0,1,0,0,0.539590612283325,NO_TRADE
2023-11-20,1166.0445556640625,1170.5362129509904,1159.61703140789,1165.6474702823514,4490186,1155.9298605239342,1165.2606208129478,54.56829760160657,1.7101969264069794,-2.5159095645342355,1181.8056848574338,1111.7710363339725,0,1,0,1,0.5409105866233077,NO_TRADE
2023-11-21,1180.7109375,1185.227556641674,1171.4296571663483,1174.3083747965666,8214450,1158.289963093083,1165.8665155849892,60.37527660747192,3.366592104177471,-1.3394092307918943,1186.6396934395252,1110.8976966971936,0,1,0,1,0.5376963153510459,NO_TRADE
2023-11-22,1185.3267822265625,1188.4288224829827,1177.3855591701267,1178.7752974396924,8534814,1160.8648982486527,1166.6296632964234,62.020603482485,4.9941874255846415,-0.0726898995165872,1191.0261579360902,1112.7153093490665,0,1,0,1,0.536878634157933,NO_TRADE
2023-11-23,1188.9500732421875,1191.1835423841578,1185.3268657327444,1185.3268657327444,8531542,1163.5396768194655,1167.5049734903748,63.30852049952004,6.501492588325846,1.2421465980518993,1194.868912176942,1115.6995204402458,0,1,0,0,0.536554091171585,NO_TRADE
