Date,Close,High,Low,Open,Volume,EMA_20,EMA_50,RSI,MACD,MACD_SIGNAL,BB_HIGH,BB_LOW,Target
2017-08-10,349.9282531738281,354.8535607450106,348.51472481375475,351.8497871785464,10188164,348.4878725604739,330.8784224397166,56.3320540507765,8.604200013806349,10.59797467435166,367.2739272692082,335.1656448743464,0
2017-08-11,341.5132751464844,348.967464630518,338.58678761302866,342.5513428482333,16996281,347.823625187713,331.2954754870408,47.91525986211914,7.041116687367094,9.88660307695475,367.0235793831488,335.69207003091367,1
2017-08-14,347.4324645996094,349.9613762091734,344.7710374673446,344.7710374673446,13440617,347.78637179836977,331.9282985894945,53.21102360784094,6.208424160778009,9.150967293719402,366.86987947968674,336.3162106082039,0
2017-08-16,345.8974914550781,348.0840566366835,342.3857120219696,347.2005902980852,13576650,347.606478432342,332.4761100744193,51.74181658030838,5.3628304584931925,8.39333992667416,365.8243698506395,338.3821181864698,1
2017-08-17,346.11834716796875,352.8657877190801,344.8041906340024,346.5379796681342,15828719,347.46475164525884,333.0110997643625,51.94740128602184,4.656831512620386,7.646038243863407,365.06074246388937,339.9000027753684,1
2017-08-18,347.9515075683594,348.4815991602277,343.03725744731616,345.4336535968152,7935890,347.5111093522208,333.59699810961723,53.71011759676677,4.196864148077395,6.956203424706205,363.83411234498254,342.1536531579472,0
2017-08-21,345.5220031738281,349.88410534358263,344.6054226919537,348.30491773237475,7573558,347.3216706685644,334.0646453670373,51.03796767150481,3.5948567267426483,6.283934085113494,364.0252406597047,341.50754132271715,0
2017-08-22,344.561279296875,348.94543826278783,343.67781288056,347.20062084059924,9533641,347.058776252213,334.47627807016823,49.97905931743163,3.005592520677908,5.628265772226378,363.799885356362,340.5137193799661,1
2017-08-23,349.42022705078125,350.4141228747241,343.0372196538361,345.62136059097054,8320052,347.2836763282672,335.06231528509426,55.057711952142704,2.8972748863727134,5.082067595055645,363.6088198281717,340.26083654389856,0
2017-08-24,346.328125,351.8608100273209,345.5440601123143,351.1761465212219,12654347,347.1926714398608,335.5041117445023,51.47594553487068,2.5327298538903733,4.572200046822591,362.8514058607506,339.81011452499155,0
2017-08-28,345.99688720703125,349.3982077809601,344.81524610603293,348.7577160195551,12316426,347.0787872272104,335.91559313518974,51.092497093683214,2.191831103031916,4.096126258064456,362.7602531290359,339.27732316490943,0
2017-08-29,338.39910888671875,346.2067034193985,337.92424682305705,344.9588046033179,15164812,346.25215119478264,336.01298590975955,43.15219609756782,1.293676476630253,3.535636301777616,363.27528921481536,337.3863013613565,1
2017-08-30,345.4557800292969,346.4938479265289,340.4090137902571,341.80045646536746,10334911,346.1763063218793,336.3832915615061,50.80009357856977,1.1381766584685238,3.0561443731157976,362.52652689181497,337.00644429959124,1
2017-08-31,352.1700439453125,352.8215933185694,347.64228298117433,347.86314217766665,25104625,346.74713847649195,337.00237989028284,56.76069742355008,1.5389864391524952,2.752712786323137,362.31660284606056,337.0153795758144,1
2017-09-01,355.61553955078125,357.05115383004073,353.16394346993843,353.3516590452941,15431918,347.5917481026148,337.7323077201063,59.47399689946143,2.1103272393935413,2.624235676937218,361.54891763968976,337.3612080927321,1
2017-09-04,356.3334045410156,361.3691425267271,352.4682499860751,356.8082666390844,21560532,348.4242868110339,338.4617624973969,60.036670412520536,2.591175190491242,2.617623579648023,359.5417929738405,338.5566536814329,1
2017-09-05,360.5850524902344,361.08200047729855,358.0340547891191,360.010789032804,25216776,349.5824549709577,339.32934249711604,63.28778648543211,3.277541653078231,2.7496071943340645,360.1019725948845,338.2272815555061,1
2017-09-06,363.4120788574219,364.98023815687617,358.4205429725565,359.2156360951094,48745984,350.8995620077638,340.2737635308536,65.308703970692,4.003460025956713,3.000377760658594,361.6322776005611,337.338587267603,0
2017-09-07,361.380126953125,367.74107855025056,360.01077037712145,363.54463565188126,16205339,351.8977110501792,341.1014640572172,62.63966045639901,4.364482986405278,3.2731988058079318,362.94547825873946,336.7685964482918,0
2017-09-08,360.8501281738281,363.6551290676098,358.72982043179894,362.2194849901173,13248413,352.75032220481245,341.8759214735549,61.92873684352301,4.555318930443548,3.529622830735055,364.1270084905663,336.3601039361915,1
2017-09-11,361.2918090820313,365.2453071341966,360.6954891781794,362.7937107772689,12690592,353.5637971455,342.63732883075005,62.312610265691085,4.688155609413343,3.7613293864707127,365.5036310337733,336.1198369838049,1
2017-09-12,363.87591552734375,364.4280635334582,360.8942278326957,363.4341676352422,6500191,354.5459036580565,343.47021458355766,64.56385974523224,4.944943201287458,3.998052149434062,367.0193743581872,336.8403576974768,1
2017-09-13,375.0296630859375,379.844512077877,363.1029112427437,363.98637761859646,29377106,356.4967378892832,344.7078400150235,72.26494169394975,5.979535071945122,4.394348733936274,371.2750260863721,335.3444258179248,0
2017-09-14,372.7546997070313,380.5512656255645,371.93752063969015,378.03341168690326,11867640,358.0451152052592,345.8077168656905,68.97248921549136,6.540491338422953,4.82357725483361,374.1505880413168,335.1545846881753,0
2017-09-15,371.8492126464844,376.7303195471184,368.7350090617626,371.9375563379193,28595395,359.35979115204253,346.8289519943491,67.65131340607789,6.833218888942611,5.225505581655411,376.3873432124297,335.4909160649141,1
2017-09-18,373.5056762695313,375.9352161800743,372.4234365914427,375.47138232534337,5061995,360.7070183060891,347.87509804435626,68.82766823796374,7.116831943878367,5.603770854100002,378.6773966362921,335.7562795111688,0
2017-09-19,370.4356384277344,374.9192280082725,369.7288889271271,374.8971420863785,7718697,361.6335535557696,348.7598251182142,64.17008313126708,7.013029102743019,5.885622503828605,379.95536016743137,336.9696795054202,1
2017-09-20,374.2124633789063,385.4103505681469,373.3069110592952,378.1659614984716,24942703,362.8315449674969,349.7579677951041,67.11805324086393,7.153066712172176,6.13911134549732,381.4883727750056,338.4017853060491,0
2017-09-21,371.650390625,376.2223238562813,369.39756763553936,374.14618824054907,12950541,363.6714350301162,350.6164941805902,63.31251470853552,6.9768844860608965,6.306665973610036,382.6069947601956,339.50617967828094,0
2017-09-22,361.0709228515625,371.0098820444893,359.2156465372548,371.0098820444893,12294087,363.4237672035873,351.02647177553035,50.56363307788115,5.9153951761432495,6.228411814116679,382.2598231130033,341.3276311106295,1
2017-09-25,362.9041442871094,365.7312308418191,355.68184118572685,360.01079996459333,14229631,363.3742793067799,351.4922628544158,52.3540107924626,5.162571983161456,6.015243847925635,381.7791293381736,343.499050593467,0
2017-09-26,362.2636413574219,365.33367321594966,358.77397694824083,362.97042040363135,10564143,363.2685042639839,351.91466985453366,51.65019187960959,4.4628262622671855,5.704760330793945,379.4258666618454,348.2387665168655,0
2017-09-27,353.00933837890625,364.7373165387976,351.3970366226274,364.6931446958095,18448855,362.29144084635743,351.95759803196006,42.7150888368657,3.125499020975383,5.188908068830233,378.2981524313476,350.12183658232425,0
2017-09-28,347.3993530273437,354.6658273195516,344.6385244890655,353.2302129924847,29547622,360.8731467683561,351.7788433258967,38.38056239119987,1.594597091394462,4.470045873343079,378.9973060360593,348.94561388581576,0
2017-09-29,344.9477844238281,350.46941245431447,344.1526617310185,349.74054752863793,16666208,359.3564455926868,351.5109586630704,36.631204957866565,0.1814337298594637,3.612323444646356,380.26227516600335,346.61386924317634,1
2017-10-03,352.656005859375,355.0855164890374,346.91348866008093,351.1762194548821,18345748,358.7183084752285,351.55586247469023,45.10359498242789,-0.3129123075942175,2.827276294198241,380.4610004354411,346.04740410557446,1
2017-10-04,361.7114562988281,364.4059976915527,351.4412079471208,353.0314237795595,18907611,359.0033701727142,351.9541210560289,53.04586885802477,0.0257176104551035,2.266964557449614,380.4893570008611,346.13168792101385,1
2017-10-05,364.0526428222656,365.95209114607,361.6231323544488,364.4281035076078,10631751,359.4842532821953,352.42857288999903,54.86403806204832,0.4774941907343191,1.9090704841065549,380.52441140573296,346.1606899126264,1
2017-10-06,369.7509460449219,370.7669278601106,363.3679087043247,363.9863439563912,12997688,360.4620335453121,353.10788164117247,59.02308629882269,1.2805741709286735,1.7833712214709787,381.13805675486526,346.38412647267376,0
2017-10-09,366.92388916015625,370.9657308241419,365.75330581009024,370.6123265858795,8850408,361.0774483657735,353.64968585760323,56.25362413073085,1.6696542424280665,1.7606278256623964,381.4399322616623,346.6896270645095,1
2017-10-10,372.4675903320313,374.2786948439745,367.0784781257912,367.0784781257912,14732024,362.16222379113134,354.3876428958161,60.197587448417615,2.397694229622232,1.8880411064543636,382.3218883977268,346.92524905344504,0
2017-10-11,371.120361328125,379.1819593651979,369.28717068912994,373.39527044050953,15420644,363.01537974703547,355.0438279323772,58.809975344163966,2.833300518654937,2.0770929888944782,382.9032563785272,347.0683256527229,1
2017-10-12,385.5208129882813,387.309831857001,371.9817578619,371.9817578619,18642942,365.1587543414398,356.2390038169225,67.44755365833223,4.291053150830919,2.5198850212817665,385.1087279085036,345.9119691129808,1
2017-10-13,387.1551818847656,393.4498470158777,385.7858251383049,388.41413850075946,21509701,367.25365220270896,357.4514029568379,68.26104188275579,5.514643151818518,3.1188366473891165,387.7994795472673,344.6612656919905,1
2017-10-16,387.3097839355469,394.0240811128242,380.4629417397284,388.2815939858386,32009221,369.1637599867888,358.62231985796376,68.34163648305287,6.422784277420135,3.77962617339532,390.35699030108304,343.649812067081,0
2017-10-17,386.2275390625,390.4902398782278,383.0691343262751,387.8398408257858,13898844,370.7888818035232,359.70487747382793,67.05795129357698,6.974763810142235,4.418653700744704,392.3220640013956,342.9569246460653,1
2017-10-18,403.9630432128906,405.4649153973405,386.51466353590337,387.5748172799893,36671941,373.94832574727246,361.4404918165363,75.2593361168563,8.742539971022438,5.2834309548002505,398.64681636457647,339.9849127614001,0
2017-10-19,401.9310302734375,407.2317983458048,398.8830849459252,404.5372277273808,8014767,376.6133452259549,363.0283560697481,73.0163613579014,9.865821800234016,6.1999091238870045,403.268278977775,338.13530683765464,1
2017-10-23,415.11669921875,417.3032938048764,401.577646649503,403.25623557808177,27455320,380.2803313205068,365.0710361932384,77.66752165097652,11.6853031287269,7.296987924854984,410.770221849853,334.97999482495175,0
2017-10-24,412.6871948242188,418.6284844323052,410.0147394376654,418.6284844323052,13857773,383.3666992732413,366.9383365317082,75.09893181859158,12.783850222099431,8.394360384303875,416.6691469965409,334.24269687552953,1
2017-10-25,415.1829833984375,417.83335280720166,410.5889645428576,415.2713270795823,10011782,386.396821570879,368.8302834676584,75.97783735775853,13.69794460918547,9.455077229280194,422.28906342933067,333.8506643538725,1
2017-10-26,418.4960021972656,423.08999202991583,411.2516132007852,415.22719720292406,16840049,389.4538863924397,370.7779587119567,77.13171209913864,14.52229989231671,10.468521761887498,427.7920779775902,333.9708858895974,0
2017-10-27,410.74359130859375,422.6040850800436,408.9104008373966,419.6444831175931,11498547,391.48147733683527,372.3452384216288,68.80345067086142,14.384240058724174,11.251665421254836,430.5682952165917,336.96809394356467,1
2017-10-30,416.33148193359375,417.6787525621229,411.07488545436416,412.57675752533976,7823263,393.84814444128847,374.0701891475882,71.21595960698065,14.557908215496752,11.91291398010322,432.9342503342818,341.4953517164996,0
2017-10-31,415.6026306152344,417.7671098544238,411.7816483214438,417.4137351173189,9504986,395.92000026737855,375.6989123423979,70.4506745077751,14.469928937252917,12.42431697153316,433.6919330440953,347.80315362582667,1
2017-11-01,420.7708740234375,423.0899546574313,417.7671003646452,418.65056667455,17571371,398.286750148908,377.4664402514583,72.69161651980212,14.648381353673471,12.869129847961222,435.23748427110735,353.0690892152209,0
2017-11-02,418.142578125,422.5157380123426,417.1045103286451,420.8813208490554,10277678,400.1777813847263,379.0615829131658,69.7928709908525,14.411596749527291,13.177623228274436,436.4801503145338,357.4695353544116,0
2017-11-03,417.568359375,422.2727787685376,415.2934504061956,422.2727787685376,4798537,401.8340269076096,380.5716525783358,69.14413364471659,14.01604040155496,13.345306662930543,437.06819584498345,362.23306147923535,0
2017-11-06,411.9142150878906,416.3315472872504,410.3681709335258,416.3315472872504,9757496,402.79404482954106,381.8007726767497,62.94029087325459,13.09536177666132,13.2953176856767,436.88111873997855,366.6364654885372,0
2017-11-07,400.51751708984375,413.01850266325226,398.90521531277113,412.2896672445481,20447574,402.5772326638556,382.5347626537338,52.680229909414,11.315659175813096,12.89938598370398,434.7419328914871,372.13501412999744,0
2017-11-08,392.1687927246094,400.2083039441085,390.53440506757977,398.6622599719339,17752793,401.5859526696417,382.91256775455247,46.67742962035667,9.126356799280074,12.1447801468192,432.8767797628461,375.97028749789615,1
2017-11-09,397.77880859375,401.93107988691895,394.0461698194218,395.2388390970239,15007224,401.2233675195568,383.4955575913838,50.73938123631548,7.754609971907598,11.266746111836882,430.0358856503165,381.4770263369882,0
2017-11-10,390.4239807128906,397.977572280075,388.3699310379605,397.977572280075,13923102,400.1948544903505,383.7672604588939,45.8122062686443,6.004798011568141,10.214356491783136,429.5466988773829,382.4565298823828,0
2017-11-13,386.6250915527344,393.9799099649724,385.8520547980707,390.9319642773842,9088619,398.9024961153394,383.87933226649545,43.464435692645694,4.262386679306076,9.023962529287724,429.60603277907984,382.3441869474827,1
2017-11-14,391.6828918457031,395.3492431294856,385.6311726738295,386.5146389856547,12481463,398.2149147563264,384.1853542107781,47.334269369766815,3.252146636895361,7.869599350809252,429.2025439725575,383.1849865450207,0
2017-11-15,390.3577270507813,393.4056432257304,387.8177575887077,390.7111017986682,15272059,397.4666111653221,384.427408047641,46.43739560786101,2.317875376301856,6.759254555907773,428.7533347818595,384.0472145345467,1
2017-11-16,399.2585754394531,400.20829952837727,391.1528065457484,391.1528065457484,15160866,397.63727442952506,385.0090224551631,52.89365860981049,2.269521121926857,5.86130786911159,428.7139033654606,383.6161991736019,1
2017-11-17,402.8145446777344,408.5570318228037,401.3126430101847,405.9287481354101,12219276,398.1303477864974,385.70727822859726,55.21614042518746,2.489440307770224,5.1869343568433175,428.7281682835178,383.6902856959744,1
2017-11-20,406.7679748535156,408.3140482193454,399.76656132915537,400.2966234062105,9231195,398.9529789357373,386.53318790016266,57.71238372854876,2.9487453214389348,4.739296549762441,427.9412723125956,383.64230923037314,1
2017-11-21,411.9362487792969,415.07253802520114,408.8220454544086,409.3963088880354,13082246,400.18948082560007,387.5293863660111,60.78936861678645,3.687279701481714,4.528893180106296,427.8593434864801,383.6491434519965,0
2017-11-22,411.1411743164063,414.6308384572338,407.9165117526088,414.1007468415369,11058315,401.2324992532959,388.455338834654,60.065294977628206,4.160458478532803,4.455206239791598,427.38093360466223,383.7233724256112,1
2017-11-23,418.3193359375,419.6003489954488,409.3300996337965,411.25163396432686,16031638,402.8598170327439,389.6264759759421,64.21011364128817,5.05638684082777,4.575442359998832,427.3512745705136,383.7353648337833,1
2017-11-24,420.13037109375,423.8409238591258,418.49598341354334,419.6444808201569,13987125,404.5046317052206,390.8227071570326,65.19171689305561,5.845172415308639,4.829388371060794,428.636841061105,383.3884763217076,1
2017-11-27,420.2408447265625,422.9575018206153,416.9941254603325,418.4297694844087,10237135,406.00331865963415,391.9763596107397,65.25431957337688,6.405367871262399,5.144584271101115,429.2492515794783,383.1670020826312,0
2017-11-28,416.70697021484375,420.2408061667508,414.3878894499293,419.578228512325,10153618,407.0227140458446,392.9461874775673,61.44725714465296,6.489367280305373,5.413540872941967,429.3993554859582,383.1273321361121,1
2017-11-29,417.8775634765625,419.6444962380604,415.6689122682965,416.04437294804944,8038351,408.0565092297225,393.9238884971358,62.23327008334756,6.574606538692137,5.645754006092002,428.923845612129,383.3135109552537,0
2017-11-30,407.07720947265625,415.8676415301619,406.1716572654643,415.8676415301619,20637767,407.96324258619234,394.43970500597976,51.749906723626125,5.704898441234036,5.657582893120409,427.7040673526753,383.42675234947313,0
2017-12-01,402.0194091796875,411.3620192547799,400.9592554723128,408.3582455026828,11114967,407.39716321414426,394.7369483069095,47.69776680361608,4.555018872091466,5.437070088914621,426.26825847867474,383.3076662039424,0
2017-12-04,398.2646484375,403.65376016981486,396.3872863270865,403.5212446543328,10103208,406.52739990208295,394.87528948850127,44.88775574620799,3.3026819553284668,5.01019246219739,425.5039429408571,382.707025076721,1
2017-12-05,403.609619140625,406.7238224538009,395.548051589629,398.0217337085391,18306627,406.2495160200393,395.2178122199571,49.45289484938667,2.710248336400696,4.550203637038051,425.5972142407284,382.9229639819279,1
2017-12-06,409.3301086425781,410.94241059051166,401.4451978342208,401.9752895003022,24078081,406.54290579361447,395.7712356090796,53.85817223607514,2.6715402666113164,4.174470962952705,425.8118479341968,384.4244618802563,1
2017-12-07,411.4945373535156,413.46024333177405,407.71772684673874,410.8319302245619,12095301,407.0144897517003,396.38783567748885,55.440554919617874,2.783429507773008,3.8962626719167655,426.38806553593054,385.2198171544992,0
2017-12-08,406.8342590332031,413.8798743420738,405.9729081020519,412.510517733545,12224184,406.9973249213672,396.7974993384973,51.35672801405703,2.467611930335977,3.610532523600608,425.9613854584095,387.28752506405147,0
2017-12-11,404.69189453125,409.0429687757584,403.5433970539912,407.4748092764618,10792248,406.7777601223085,397.1070834637033,49.54977188041504,2.0211547007883723,3.2926569590381614,424.59837900293365,390.4572118173789,0
2017-12-12,404.448974609375,410.36817923521136,401.0918256597188,404.6035760792176,15782031,406.5559710258386,397.3950007635336,49.33779696584952,1.6289549436908146,2.959916555968692,423.7050418938797,392.6271572028,0
2017-12-13,404.0293273925781,408.57914557462334,402.2844804646454,405.0232234355859,9147866,406.31533829886143,397.6551704352608,48.94822681724724,1.2696362113634336,2.6218604870476407,422.2505956994234,395.448763431436,1
2017-12-14,407.05517578125,408.55704802113314,401.423088535458,405.9508501523677,10983157,406.3857990114699,398.0237980958878,51.89753880131487,1.2150281163416707,2.3404940129064467,421.9368666522667,396.5421525127724,0
2017-12-15,406.2821044921875,412.112964548306,405.3765522457077,411.25158414374175,24408414,406.3759233429668,398.3476532486839,51.08552242575621,1.096728017509406,2.0917408138270384,421.8465455633154,396.979229583169,1
2017-12-18,406.8342590332031,411.980426134856,381.0592811695271,402.8366188141747,18581421,406.4195743610845,398.680461318665,51.66720456221661,1.0355909459980808,1.880510840261247,421.847073008681,396.9853305557721,1
2017-12-19,409.0208740234375,409.4846783940207,406.3925607951609,407.98280618301465,8891691,406.6673171860705,399.0859676992444,54.00013209218599,1.1503207502059922,1.734472822250196,421.6479406603838,396.8929254284834,0
2017-12-20,405.5753479003906,409.6613614517522,405.06737169034864,408.99878378648015,10443493,406.5633201112439,399.3404531973285,49.91193652147884,0.9522429203229308,1.578026841864743,421.4389769362074,396.54530651105824,0
2017-12-21,403.2783203125,408.13737023314025,401.9752215226045,405.7078305292151,9071450,406.250462987554,399.4948793587079,47.33887527338423,0.6029632982144335,1.3830141331346812,420.14771983909,396.3324620456757,1
2017-12-22,406.5692138671875,407.4526801762004,401.6659920701318,404.0292740300846,10658428,406.2808202141858,399.7723042413933,51.21885950732999,0.584961219178922,1.2234035503435294,418.1561441675471,396.96792199456223,1
2017-12-26,410.7214965820313,414.7412521846172,405.5753295123395,408.534931411343,11596338,406.7037417730282,400.2016843331831,55.65812991076562,0.8954270294471485,1.1578082461642534,416.0957825837161,398.0763487639401,0
2017-12-27,408.0490417480469,414.1228175160323,405.950820258958,412.1350551201896,9520350,406.8318655801728,400.5094238396484,52.35571321122325,0.9152778965537324,1.109302176242149,414.5334297340888,398.77290876688784,1
2017-12-28,408.2478332519531,412.7534793280383,405.9950102139105,408.711637617992,15511891,406.9667196441519,400.812890875425,52.58109917842739,0.9362580645806702,1.0746933539098535,412.2117467914393,400.1316186870763,0
2017-12-29,406.8563537597656,411.8258335984762,405.72994226128617,409.26380769646346,11089700,406.95620860754366,401.04988941990905,50.77062543712016,0.8310246975375435,1.0259596226353915,412.1948462088121,400.1264336984144,0
2018-01-01,401.8648071289063,407.5852081610255,400.8709111867806,407.5852081610255,9453202,406.4713132286258,401.0818469771247,44.81013702898469,0.3409204798991254,0.8889517940881384,412.2086743428064,400.0971453593421,1
2018-01-02,402.4832153320313,406.19376806809856,400.38499382912,403.3004239092856,9499419,406.0914943813311,401.1368025988857,45.661281956283176,0.0023822688373797,0.7116378890379867,411.53517443121706,401.1925019603845,1
2018-01-03,404.0955505371094,409.0429444047575,403.3225137949618,408.60119648615387,13507800,405.9014044914052,401.25283192979646,47.91660254083728,-0.1342620370746203,0.5424579038154653,411.5118285919816,401.26444093926847,1
2018-01-04,406.5250549316406,407.187662056238,404.4930912025674,405.5753308308426,9008932,405.9607997714276,401.4595857730061,51.203134477164085,-0.0459828716348624,0.4247697487253997,411.1921982644325,401.3035658957237,1
2018-01-05,407.82818603515625,409.4405173881011,406.5030011683391,407.1876942683479,7441284,406.1386460822589,401.7093348028943,52.919213815261976,0.1276592163449663,0.3653476422493131,410.45840509130926,401.6707239370111,1
2018-01-08,410.1693420410156,411.2515816485914,407.9386050633928,409.08710243343984,8827020,406.52252188785474,402.0410997926246,55.91856996850453,0.4490076650433252,0.3820796468081155,410.96903552071456,401.493601808387,1
2018-01-09,415.6467895507813,416.9498883406029,408.15945613038986,409.9926170094095,14294571,407.3914997605144,402.5746562537288,62.01564623408517,1.132606875884619,0.5321850926234163,412.9840708151799,400.5740560158748,1
2018-01-10,416.2652587890625,418.4959959042889,413.239398987922,416.5523757774824,11727682,408.2366196679951,403.1115426276635,62.64392410585628,1.7046196797300013,0.7666720100447333,414.7195435268271,400.02021172219634,0
2018-01-11,414.2332763671875,416.3977556186325,413.0184917270892,416.02226547112144,7849171,408.80772982982296,403.54768904882127,59.18045100469813,1.9712565302315284,1.0075889140820924,415.6367352062293,400.1234149402551,1
2018-01-12,419.2026977539063,420.8812866236353,414.4541070749141,416.5523284184709,15071161,409.79772677497374,404.1616109588246,64.36884894334978,2.554116662981187,1.3168944638619111,417.66320283717545,399.3116995065746,1
2018-01-15,419.2689514160156,423.3991363037455,417.5241342915199,419.6444415340331,11120925,410.69974816935866,404.754055682636,64.43375598677054,2.9869519119649226,1.6509059534825137,419.373163743903,398.9004232922298,0
2018-01-16,407.6956176757813,418.6284725003897,406.3925189007881,418.6284725003897,10825151,410.41364050330367,404.8694110549162,47.988731715089024,2.368799607395431,1.7944846842650972,419.38431736730143,398.97540553308914,1
2018-01-17,408.3803405761719,410.3681325079495,400.65003206654507,409.0429477158351,13204016,410.2199928911959,405.00709456555376,48.8209822378062,1.912119148776469,1.818011577167372,419.35810456165353,398.9375649940105,0
2018-01-18,406.260009765625,410.6331399693217,404.2280461071302,410.3681089235729,9381821,409.8428516411415,405.0562284949683,46.34778328127148,1.3633873384897583,1.7270867294318493,419.3486944306782,399.0154413115093,1
2018-01-19,411.3840942382813,412.7534508067957,407.3201668868598,407.7177134588513,9973533,409.9896366503929,405.3043800927453,52.59738298025133,1.326690951172225,1.6470075737799243,419.4210840839417,399.7536290508239,1
2018-01-22,429.1417236328125,430.3785648153731,415.2272087263813,418.7610448890137,45700733,411.8136449344329,406.2391778786303,66.96056197843184,2.699384263792979,1.8574829117825356,423.61016028046384,397.8218038308643,1
2018-01-23,434.33203125,437.7333516251692,430.6877657381498,430.6877657381498,22526810,413.9582531549631,407.34085840299775,69.8373662092377,4.158135651818043,2.3176134597896367,428.3958666083138,395.39715096981126,0
2018-01-24,426.8667907714844,433.6694316398229,425.2323735764924,433.6694316398229,14289485,415.18763768986986,408.1065812409776,61.53780645505061,4.6581281182031375,2.785716391472337,430.4597967482498,395.214995732219,0
2018-01-25,426.6679992675781,429.3625405987675,422.3610972448869,427.5514361058626,13669901,416.28100545917545,408.8344799871188,61.32879488148089,4.980918014709459,3.224756716119761,432.2300117488302,395.2867973332011,0
2018-01-29,426.0495910644531,431.7037346247884,423.7525961645424,426.8005419119207,9897064,417.2113469453924,409.5095823823084,60.63880760539954,5.127721774803206,3.60534972785645,433.6443302079316,395.7918026045684,0
2018-01-30,419.8211669921875,426.623837213525,419.20273170398895,426.623837213525,9182956,417.45990123556334,409.9139582493625,54.04386977101577,4.6874490480314535,3.821769591891451,433.7030684036576,397.5287003951706,1
2018-01-31,424.6360778808594,426.0496064501861,415.9118728485194,419.6445118110791,12551686,418.1433466303535,410.4912962741271,57.85940509330508,4.673183261217957,3.992052325756752,434.1596426542041,399.2874123995069,0
2018-02-01,416.9278259277344,429.6275847106691,413.7252788299651,425.4974289045024,16524809,418.0275827539135,410.7437092017195,50.61440356268241,3.993847423308921,3.992411345267186,433.8116188771258,400.9186637156476,0
2018-02-02,399.47943115234375,416.97198169010886,397.999644973091,413.0184839222284,28965593,416.2610921251926,410.3019728076264,38.77769888901155,2.0241955747927705,3.598768191172303,434.6329749669134,399.3927452479304,0
2018-02-05,398.5076293945313,403.0795625259468,389.5184235547581,394.9075357718175,19191099,414.5702861508439,409.8394495365246,38.24128982777092,0.3804306464170963,2.955100682221262,435.5525362898562,397.541128260925,0
2018-02-06,394.06829833984375,396.67452588443314,384.74777284471867,387.3981722381715,24062503,412.6177158831296,409.2209730190078,35.80471985644968,-1.2658894317032718,2.110902659436356,436.9914099751841,394.49215020548,1
2018-02-07,395.0841674804688,399.9432169033568,393.1405477113136,398.6842900831925,15532284,410.9478541304953,408.6665884880847,36.79712297843664,-2.4602772602467557,1.1966666754997335,437.793166812942,391.6341311606908,1
2018-02-08,399.56781005859375,402.2623810925237,394.1786974779472,396.63032336191645,13825894,409.8640404093618,408.3097736477125,41.12331946420143,-3.01034435888198,0.3552644686233908,437.86364436142816,389.8939087391578,0
2018-02-09,396.6081848144531,398.4413456444961,391.3736449002144,392.6988590622236,11580639,408.60157797175145,407.8508878111141,39.21516360571439,-3.643098152400796,-0.4444080555814467,438.13309396042655,387.861949984886,1
2018-02-12,404.4047546386719,405.5974238941796,398.4634647955566,398.88312679383546,11877059,408.20188051145817,407.7157453337634,46.28591253739109,-3.4753800484974704,-1.0506024541646517,437.4900142547563,387.0252353790327,1
2018-02-14,412.4221496582031,416.3314754480044,406.8342349735693,407.7177012609965,22247829,408.6038109063863,407.9003102092317,52.415735328811856,-2.664807229938276,-1.3734434093193766,436.9428368136482,386.8877326443596,1
2018-02-15,413.3056640625,417.7671383718401,409.9926577271469,414.18913045278,13363743,409.0516064450638,408.11228487014415,53.05157234198189,-1.928895100753607,-1.4845337476062228,437.1535343440227,387.238039752657,0
2018-02-16,406.9668273925781,416.375695795918,405.5532693731308,415.0504814667845,9628162,408.8530560591128,408.0673649690632,48.08690784655339,-1.8360062427165644,-1.5548282466282912,437.1336308843219,387.1165918939984,1
2018-02-19,409.4846496582031,411.6933007185078,403.5433600239128,406.834250693511,8941900,408.9132078304547,408.12294476079416,50.08503272433607,-1.541455005199282,-1.5521535983424894,437.18286098234427,387.3898257852339,0
2018-02-20,406.8784484863281,410.6110872983851,405.86249606202347,410.36814215344265,8458450,408.71942122625217,408.0741409853249,48.02451540319748,-1.5010168925909395,-1.5419262571921797,437.0674569748267,387.0546652175561,1
2018-02-21,410.5226745605469,411.91411691657487,407.34221382733455,410.809791501732,11917390,408.8911596390421,408.1701619098434,51.05662095922655,-1.1615215119192044,-1.4658453081375846,434.8783015221237,387.38191576303257,0
2018-02-22,408.3140869140625,411.2516029977512,406.39255272822055,407.27601909424544,11196908,408.8362003319012,408.175806027656,49.18394290283832,-1.058482020093436,-1.384372650528755,431.0689732866956,388.58944956486687,1
2018-02-23,412.6871948242188,414.3436978557467,407.60728561303847,408.77786890060446,10610664,409.2029617121219,408.3527232353643,52.87005252949563,-0.6168386872819269,-1.2308658578793894,428.9367567104044,389.3037065464316,1
2018-02-26,414.6529541015625,417.39169709001646,413.725315823009,414.7854696431824,8435611,409.7220086063544,408.5997911124701,54.46887586734351,-0.106979624495807,-1.006088611202673,426.8440101142034,390.194948626031,1
2018-02-27,419.8653259277344,422.2064925053509,414.4982997409599,414.7854167111631,14021366,410.6880388274382,409.0415767915001,58.48998746201933,0.7095034863218075,-0.6629701916977769,425.5218419877292,390.89869023883335,1
